playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,marksInside50 W Mean,marksInside50 Scalar,rebound50s W Mean,rebound50s Scalar,bounces W Mean,bounces Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.marksOnLead W Mean,extendedStats.marksOnLead Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Toby McLean,3.0,9.0,-64.56,10.5,21.0,71.26,1.5,4.5,-61.33,4.0,16.0,47.77,0.5,0.5,-40.55,2.0,-6.0,154.45,0.0,0.0,-100.0,0.0,0.0,-100.0,13.5,-7.52,10.5,17.55,4.5,-19.57,0.0,-100.0,1.5,-56.34,2.5,73.13,1.5,-38.17,0.0,-100.0,0.5,-50.05,0.0,-100.0,118.5,-49.12,50.0,-19.58,0.0,-100.0,0.5,-39.25,45.0,-0.0,-30.53,45.0
Toby McMullin,6.5,19.5,-23.22,4.5,9.0,-26.6,4.0,12.0,3.12,4.5,18.0,66.24,1.5,1.5,78.36,0.5,-1.5,-36.39,1.0,6.0,34.41,0.0,0.0,-100.0,11.0,-24.64,8.0,-10.43,2.5,-55.32,0.0,-100.0,4.0,16.41,1.0,-30.75,1.0,-58.78,0.5,-33.51,1.0,-0.1,0.0,-100.0,116.0,-50.2,73.75,18.61,0.0,-100.0,1.0,21.51,64.5,-0.0,-0.42,64.5
Toby Nankervis,2.0,6.0,-76.38,8.0,16.0,30.48,1.0,3.0,-74.22,3.0,12.0,10.82,0.0,0.0,-100.0,1.0,-3.0,27.23,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-31.49,3.0,-66.41,6.0,7.24,1.0,125.23,0.0,-100.0,0.0,-100.0,1.0,-58.78,1.0,32.98,0.0,-100.0,0.0,-100.0,66.0,-71.66,0.0,-100.0,0.0,-100.0,0.0,-100.0,44.0,-0.0,-32.07,34.0
Toby Pink,5.0,15.0,-40.94,3.0,6.0,-51.07,2.5,7.5,-35.55,2.0,8.0,-26.12,0.5,0.5,-40.55,0.0,-0.0,-100.0,0.5,3.0,-32.8,0.0,0.0,-100.0,8.0,-45.19,5.0,-44.02,3.0,-46.38,0.5,12.61,2.0,-41.79,1.0,-30.75,1.0,-58.78,0.5,-33.51,0.5,-50.05,0.0,-100.0,141.0,-39.46,70.85,13.95,1.0,141.55,0.5,-39.25,41.5,-0.0,-35.93,40.0
Todd Goldstein,3.95,11.85,-53.34,10.05,20.1,63.92,3.76,11.28,-3.07,3.86,15.44,42.59,0.29,0.29,-65.52,0.14,-0.42,-82.19,0.14,0.84,-81.18,0.1,0.1,-80.04,14.0,-4.09,5.19,-41.89,8.95,59.96,2.71,510.36,1.05,-69.44,2.24,55.12,0.33,-86.4,0.95,26.33,0.95,-5.09,0.0,-100.0,97.1,-58.31,76.67,23.31,0.1,-75.85,3.05,270.6,89.95,6.03,38.87,59.48
Todd Marshall,7.04,21.12,-16.84,1.47,2.94,-76.02,4.21,12.63,8.53,0.98,3.92,-63.8,0.77,0.77,-8.44,0.38,-1.14,-51.65,0.64,3.84,-13.98,1.27,1.27,153.49,8.51,-41.7,5.77,-35.4,2.78,-50.31,1.33,199.55,2.87,-16.47,0.0,-100.0,2.0,-17.56,2.21,193.88,0.03,-97.0,0.0,-100.0,202.44,-13.08,58.6,-5.75,0.84,102.9,0.09,-89.06,45.34,-21.99,-30.0,45.35
Tom Atkins,10.71,32.13,26.51,9.57,19.14,56.09,2.71,8.13,-30.14,7.0,28.0,158.59,2.0,2.0,137.81,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.86,0.86,71.66,20.29,39.0,11.29,26.4,9.14,63.36,0.0,-100.0,2.71,-21.13,3.86,167.31,2.86,17.89,0.0,-100.0,1.86,85.81,0.0,-100.0,346.86,48.92,60.86,-2.12,0.0,-100.0,1.14,38.52,90.29,8.13,39.39,90.26
Tom Campbell,8.0,24.0,-5.5,4.0,8.0,-34.76,5.0,15.0,28.9,4.0,16.0,47.77,6.0,6.0,613.44,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,12.0,-17.79,2.0,-77.61,10.0,78.73,3.0,575.68,2.0,-41.79,5.0,246.26,4.0,64.88,0.0,-100.0,0.0,-100.0,0.0,-100.0,190.0,-18.43,62.5,0.52,0.0,-100.0,1.0,21.51,86.0,-0.0,32.77,69.0
Tom De Koning,7.65,22.95,-9.64,6.86,13.72,11.89,4.53,13.59,16.78,3.57,14.28,31.88,1.03,1.03,22.47,0.24,-0.72,-69.47,2.62,15.72,252.15,0.92,0.92,83.63,14.51,-0.6,6.36,-28.8,8.14,45.49,0.99,122.97,3.55,3.32,3.05,111.22,2.16,-10.96,2.6,245.74,0.07,-93.01,0.0,-100.0,250.15,7.4,62.81,1.02,1.71,313.04,2.84,245.08,96.63,36.42,49.18,81.49
Tom Emmett,7.0,21.0,-17.32,3.33,6.66,-45.69,5.33,15.99,37.41,1.67,6.68,-38.31,0.67,0.67,-20.33,0.33,-0.99,-58.02,0.33,1.98,-55.65,0.33,0.33,-34.13,10.33,-29.23,7.67,-14.13,3.0,-46.38,0.67,50.9,4.67,35.91,1.0,-30.75,2.0,-17.56,0.33,-56.12,0.33,-67.03,0.33,75.53,196.33,-15.71,64.97,4.49,0.0,-100.0,0.67,-18.59,52.33,-0.0,-19.21,52.32
Tom Green,15.0,45.0,77.18,19.0,38.0,209.9,6.0,18.0,54.68,1.0,4.0,-63.06,1.0,1.0,18.91,2.0,-6.0,154.45,0.0,0.0,-100.0,1.0,1.0,99.6,34.0,132.92,19.0,112.72,15.0,168.1,0.0,-100.0,6.0,74.62,6.0,315.51,5.0,106.1,2.0,165.96,3.0,199.7,0.0,-100.0,462.0,98.35,60.0,-3.5,0.0,-100.0,2.0,143.01,102.0,-0.0,57.47,101.0
Tom Hawkins,7.0,21.0,-17.32,3.65,7.3,-40.47,3.79,11.37,-2.29,0.37,1.48,-86.33,0.09,0.09,-89.3,0.49,-1.47,-37.66,2.81,16.86,277.69,0.72,0.72,43.71,10.65,-27.04,4.72,-47.16,6.11,9.2,1.47,231.08,2.32,-32.48,1.21,-16.2,0.7,-71.15,2.91,286.97,0.0,-100.0,0.0,-100.0,142.56,-38.79,63.26,1.74,1.58,281.64,0.7,-14.95,61.35,4.37,-5.28,57.35
Tom J. Lynch,10.06,30.18,18.83,2.88,5.76,-53.03,6.24,18.72,60.87,1.47,5.88,-45.7,1.59,1.59,89.06,1.53,-4.59,94.66,3.53,21.18,374.46,1.41,1.41,181.44,12.94,-11.35,5.35,-40.1,7.82,39.77,3.41,668.02,2.82,-17.93,0.12,-91.69,2.29,-5.61,3.47,361.44,0.0,-100.0,0.0,-100.0,235.47,1.1,64.72,4.09,1.12,170.53,0.24,-70.84,80.12,-0.0,23.69,80.13
Tom Liberatore,12.88,38.64,52.14,15.57,31.14,153.96,2.19,6.57,-43.54,4.12,16.48,52.2,0.14,0.14,-83.35,0.1,-0.3,-87.28,0.94,5.64,26.34,0.91,0.91,81.64,28.45,94.9,13.84,54.95,15.57,178.28,0.03,-93.24,2.17,-36.85,7.88,445.71,4.08,68.18,0.05,-93.35,1.0,-0.1,0.01,-94.68,415.25,78.28,55.09,-11.4,0.92,122.22,1.14,38.52,99.19,2.07,53.13,99.22
Tom Lynch,8.21,24.63,-3.02,2.0,4.0,-67.38,4.93,14.79,27.09,0.61,2.44,-77.47,1.79,1.79,112.84,0.71,-2.13,-9.67,2.46,14.76,230.65,1.5,1.5,199.4,10.21,-30.05,4.75,-46.82,5.14,-8.13,2.07,366.22,2.86,-16.76,0.54,-62.6,2.29,-5.61,2.54,237.77,0.0,-100.0,0.0,-100.0,225.43,-3.21,64.74,4.12,0.57,37.68,1.39,68.89,62.68,7.84,-3.23,61.78
Tom McDonald,10.71,32.13,26.51,2.86,5.72,-53.35,7.14,21.42,84.07,1.86,7.44,-31.29,0.43,0.43,-48.87,0.43,-1.29,-45.29,0.43,2.58,-42.2,0.29,0.29,-42.12,13.57,-7.04,9.43,5.58,4.14,-26.01,0.29,-34.68,6.86,99.65,0.0,-100.0,0.86,-64.55,0.29,-61.44,5.14,413.49,0.0,-100.0,244.29,4.88,71.09,14.33,0.0,-100.0,1.0,21.51,69.0,3.76,6.53,68.72
Tom Mitchell,9.71,29.13,14.69,13.0,26.0,112.04,5.29,15.87,36.38,2.71,10.84,0.11,2.14,2.14,154.46,0.14,-0.42,-82.19,0.14,0.84,-81.18,0.14,0.14,-72.06,22.71,55.58,13.71,53.49,9.0,60.86,0.0,-100.0,5.29,53.96,4.71,226.18,3.43,41.38,0.0,-100.0,0.86,-14.09,0.14,-25.53,191.14,-17.94,86.4,38.96,0.0,-100.0,0.14,-82.99,84.57,-4.44,30.56,84.54
Tom Papley,11.82,35.46,39.62,4.25,8.5,-30.68,4.1,12.3,5.7,1.34,5.36,-50.5,0.73,0.73,-13.2,0.74,-2.22,-5.85,1.85,11.1,148.66,1.59,1.59,217.37,16.07,10.09,9.64,7.93,6.39,14.21,0.22,-50.45,3.89,13.21,1.79,23.96,3.95,62.82,1.65,119.41,0.25,-75.02,0.31,64.89,306.86,31.75,56.07,-9.82,1.6,286.47,0.99,20.29,72.8,3.37,12.39,72.82
Tom Powell,8.6,25.8,1.58,10.8,21.6,76.15,3.09,9.27,-20.34,2.26,9.04,-16.51,0.17,0.17,-79.79,0.17,-0.51,-78.37,0.34,2.04,-54.3,0.17,0.17,-66.07,19.4,32.9,13.83,54.84,5.23,-6.52,0.0,-100.0,3.09,-10.07,2.89,100.14,3.29,35.61,0.17,-77.39,1.17,16.88,0.46,144.68,246.6,5.87,58.95,-5.19,0.0,-100.0,0.86,4.5,67.57,-14.47,4.32,67.58
Tom Sparrow,8.87,26.61,4.77,6.06,12.12,-1.16,4.0,12.0,3.12,4.03,16.12,48.87,0.44,0.44,-47.68,0.83,-2.49,5.6,0.05,0.3,-93.28,0.41,0.41,-18.16,14.93,2.28,10.52,17.78,4.92,-12.06,0.2,-54.95,3.81,10.88,1.65,14.27,1.5,-38.17,0.2,-73.4,1.41,40.86,0.34,80.85,256.19,9.99,59.7,-3.98,0.02,-95.17,0.14,-82.99,65.51,-4.06,1.14,65.51
Touk Miller,16.5,49.5,94.9,8.0,16.0,30.48,6.0,18.0,54.68,4.0,16.0,47.77,0.5,0.5,-40.55,2.0,-6.0,154.45,0.5,3.0,-32.8,0.0,0.0,-100.0,24.5,67.84,16.0,79.13,8.5,51.92,0.0,-100.0,6.0,74.62,4.5,211.63,6.0,147.32,0.5,-33.51,1.5,49.85,0.5,165.96,474.5,103.72,75.95,22.15,1.0,141.55,1.0,21.51,97.0,-0.0,49.75,97.0
Travis Boak,13.5,40.5,59.46,5.5,11.0,-10.29,5.0,15.0,28.9,3.0,12.0,10.82,0.5,0.5,-40.55,0.5,-1.5,-36.39,0.0,0.0,-100.0,1.5,1.5,199.4,19.0,30.16,14.5,62.34,5.0,-10.63,0.0,-100.0,5.0,45.52,2.0,38.5,6.0,147.32,0.5,-33.51,1.0,-0.1,0.0,-100.0,426.0,82.9,58.25,-6.32,0.0,-100.0,2.0,143.01,79.0,-0.0,21.96,79.0
Travis Colyer,9.7,29.1,14.58,3.2,6.4,-47.81,4.1,12.3,5.7,2.4,9.6,-11.34,1.0,1.0,18.91,0.2,-0.6,-74.55,0.6,3.6,-19.35,0.4,0.4,-20.16,12.9,-11.63,9.1,1.88,3.7,-33.87,0.1,-77.48,4.0,16.41,0.4,-72.3,3.5,44.27,0.3,-60.11,0.3,-70.03,0.9,378.72,303.7,30.39,71.93,15.69,0.8,93.24,0.4,-51.4,61.8,-0.0,-4.59,61.8
Trent Bianco,4.0,12.0,-52.75,3.0,6.0,-51.07,4.0,12.0,3.12,1.0,4.0,-63.06,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,7.0,-52.04,5.0,-44.02,1.0,-82.13,0.0,-100.0,4.0,16.41,1.0,-30.75,1.0,-58.78,0.0,-100.0,1.0,-0.1,0.0,-100.0,128.0,-45.04,25.0,-59.79,0.0,-100.0,0.0,-100.0,34.0,-0.0,-47.51,34.0
Trent Cotchin,6.67,20.01,-21.21,6.67,13.34,8.79,3.67,11.01,-5.39,1.67,6.68,-38.31,0.0,0.0,-100.0,0.67,-2.01,-14.76,1.0,6.0,34.41,0.0,0.0,-100.0,13.33,-8.68,7.33,-17.94,5.33,-4.74,0.67,50.9,3.0,-12.69,1.0,-30.75,2.0,-17.56,1.0,32.98,0.33,-67.03,0.0,-100.0,152.67,-34.45,67.73,8.93,0.67,61.84,1.0,21.51,55.0,-0.0,-15.09,55.03
Tristan Xerri,5.0,15.0,-40.94,7.0,14.0,14.17,1.0,3.0,-74.22,2.0,8.0,-26.12,2.0,2.0,137.81,2.0,-6.0,154.45,0.0,0.0,-100.0,0.0,0.0,-100.0,12.0,-17.79,2.0,-77.61,10.0,78.73,0.0,-100.0,1.0,-70.9,4.0,177.01,1.0,-58.78,0.0,-100.0,2.0,99.8,0.0,-100.0,100.0,-57.07,40.0,-35.67,0.0,-100.0,0.0,-100.0,53.0,-0.0,-18.18,36.0
Tyler Brockman,3.94,11.82,-53.46,6.02,12.04,-1.81,1.92,5.76,-50.5,3.92,15.68,44.81,0.94,0.94,11.77,0.51,-1.53,-35.11,0.16,0.96,-78.49,0.55,0.55,9.78,9.96,-31.77,6.43,-28.01,3.94,-29.58,0.02,-95.5,1.9,-44.7,0.43,-70.22,2.04,-15.91,0.71,-5.59,0.04,-96.0,0.14,-25.53,145.67,-37.46,43.1,-30.68,0.04,-90.34,0.51,-38.03,46.22,-14.86,-28.64,46.22
Tyler Sonsie,6.33,18.99,-25.23,5.0,10.0,-18.45,2.0,6.0,-48.44,1.0,4.0,-63.06,0.0,0.0,-100.0,0.67,-2.01,-14.76,0.33,1.98,-55.65,1.67,1.67,233.33,11.33,-22.38,7.0,-21.63,3.67,-34.41,0.33,-25.68,1.67,-51.4,1.0,-30.75,2.0,-17.56,0.33,-56.12,0.0,-100.0,0.0,-100.0,186.67,-19.86,48.9,-21.35,0.0,-100.0,0.33,-59.9,40.67,-0.0,-37.21,40.63
Tyrell Dewar,5.67,17.01,-33.03,4.67,9.34,-23.83,4.33,12.99,11.63,1.67,6.68,-38.31,0.0,0.0,-100.0,1.0,-3.0,27.23,1.0,6.0,34.41,0.0,0.0,-100.0,10.33,-29.23,7.33,-17.94,3.0,-46.38,0.33,-25.68,4.0,16.41,1.0,-30.75,1.33,-45.18,0.67,-10.9,0.33,-67.03,0.0,-100.0,140.67,-39.61,86.67,39.39,0.67,61.84,0.33,-59.9,49.0,-0.0,-24.35,49.02
Tyson Stengle,8.67,26.01,2.41,4.58,9.16,-25.3,2.61,7.83,-32.71,2.35,9.4,-13.19,0.59,0.59,-29.85,0.48,-1.44,-38.93,1.78,10.68,139.25,0.7,0.7,39.72,13.25,-9.23,7.03,-21.29,5.68,1.52,0.47,5.86,2.14,-37.72,1.31,-9.28,2.65,9.23,1.1,46.28,0.02,-98.0,0.56,197.87,229.62,-1.42,51.39,-17.35,0.57,37.68,0.81,-1.58,62.96,-2.78,-2.8,62.93
Wayne Milera,7.5,22.5,-11.41,4.5,9.0,-26.6,4.0,12.0,3.12,3.0,12.0,10.82,0.5,0.5,-40.55,0.5,-1.5,-36.39,1.0,6.0,34.41,0.5,0.5,-0.2,12.0,-17.79,9.0,0.76,3.0,-46.38,0.0,-100.0,4.0,16.41,0.5,-65.37,1.5,-38.17,1.0,32.98,0.5,-50.05,0.5,165.96,181.0,-22.29,77.8,25.13,0.0,-100.0,0.0,-100.0,61.0,-0.0,-5.82,61.0
Will Ashcroft,9.67,29.01,14.22,13.0,26.0,112.04,2.67,8.01,-31.17,3.0,12.0,10.82,0.67,0.67,-20.33,0.33,-0.99,-58.02,0.0,0.0,-100.0,0.67,0.67,33.73,22.67,55.31,12.33,38.04,10.33,84.63,0.0,-100.0,2.67,-22.29,4.67,223.41,1.67,-31.16,0.0,-100.0,1.67,66.83,0.0,-100.0,187.0,-19.71,39.43,-36.58,0.0,-100.0,1.67,102.92,75.33,-0.0,16.3,75.37
Will Day,13.57,40.71,60.29,11.14,22.28,81.7,4.29,12.87,10.6,4.0,16.0,47.77,1.0,1.0,18.91,0.43,-1.29,-45.29,0.57,3.42,-23.39,0.0,0.0,-100.0,24.71,69.28,15.57,74.32,10.0,78.73,0.14,-68.47,4.14,20.49,5.0,246.26,2.86,17.89,0.43,-42.82,2.29,128.77,0.14,-25.53,396.29,70.14,64.3,3.41,0.0,-100.0,2.29,178.25,95.0,2.7,46.67,94.99
Will Hayward,8.03,24.09,-5.15,4.42,8.84,-27.91,4.49,13.47,15.75,2.66,10.64,-1.74,0.94,0.94,11.77,0.48,-1.44,-38.93,1.57,9.42,111.02,0.69,0.69,37.72,12.45,-14.71,8.02,-10.21,4.4,-21.36,0.48,8.11,4.0,16.41,0.28,-80.61,1.96,-19.21,1.08,43.62,0.4,-60.04,0.0,-100.0,198.24,-14.89,64.44,3.64,0.76,83.57,0.59,-28.31,66.64,-1.77,2.88,66.65
Will Hoskin-Elliott,8.34,25.02,-1.49,3.38,6.76,-44.87,3.67,11.01,-5.39,2.26,9.04,-16.51,0.5,0.5,-40.55,0.01,-0.03,-98.73,0.99,5.94,33.06,0.25,0.25,-50.1,11.71,-19.78,6.11,-31.59,5.05,-9.74,0.67,50.9,3.0,-12.69,0.58,-59.83,1.28,-47.24,0.88,17.02,0.4,-60.04,0.0,-100.0,194.91,-16.32,62.8,1.0,0.37,-10.63,0.92,11.79,58.41,-8.01,-9.82,58.49
Will Phillips,7.93,23.79,-6.33,5.36,10.72,-12.58,2.36,7.08,-39.16,5.29,21.16,95.42,0.57,0.57,-32.22,1.36,-4.08,73.03,0.0,0.0,-100.0,0.0,0.0,-100.0,13.29,-8.95,8.86,-0.81,4.5,-19.57,0.0,-100.0,2.36,-31.32,2.14,48.2,3.36,38.5,0.0,-100.0,0.71,-29.07,0.0,-100.0,218.71,-6.1,62.99,1.31,0.43,3.86,0.43,-47.75,59.21,-10.29,-8.59,59.24
Will Setterfield,11.0,33.0,29.93,8.0,16.0,30.48,3.0,9.0,-22.66,6.57,26.28,142.7,0.57,0.57,-32.22,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.57,0.57,13.77,19.0,30.16,13.14,47.11,6.86,22.61,0.0,-100.0,3.0,-12.69,3.14,117.45,2.14,-11.79,0.14,-81.38,3.0,199.7,0.0,-100.0,288.57,23.89,76.66,23.29,0.0,-100.0,0.29,-64.76,85.43,-6.63,31.89,85.42
Will Snelling,4.71,14.13,-44.37,6.57,13.14,7.16,2.57,7.71,-33.75,3.28,13.12,21.17,0.86,0.86,2.26,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.57,0.57,13.77,11.28,-22.72,6.29,-29.58,4.43,-20.82,0.28,-36.94,2.28,-33.64,1.57,8.73,1.86,-23.33,0.57,-24.2,0.28,-72.03,0.0,-100.0,148.57,-36.21,55.24,-11.16,0.43,3.86,0.72,-12.52,49.57,18.49,-23.47,49.53
Willem Drew,4.0,12.0,-52.75,7.0,14.0,14.17,0.0,0.0,-100.0,8.0,32.0,195.53,0.0,0.0,-100.0,1.0,-3.0,27.23,0.0,0.0,-100.0,0.0,0.0,-100.0,11.0,-24.64,8.0,-10.43,3.0,-46.38,0.0,-100.0,0.0,-100.0,3.0,107.76,2.0,-17.56,0.0,-100.0,0.0,-100.0,0.0,-100.0,131.0,-43.76,25.0,-59.79,0.0,-100.0,1.0,21.51,55.0,-0.0,-15.09,55.0
Willie Rioli,8.25,24.75,-2.55,2.7,5.4,-55.96,2.68,8.04,-30.91,3.11,12.44,14.89,0.87,0.87,3.45,1.36,-4.08,73.03,2.03,12.18,172.85,1.17,1.17,133.53,10.95,-24.98,6.12,-31.48,4.78,-14.57,0.22,-50.45,2.47,-28.11,0.68,-52.91,1.86,-23.33,1.35,79.52,0.21,-79.02,0.08,-57.45,188.29,-19.16,58.57,-5.8,0.61,47.34,0.69,-16.16,60.74,-3.43,-6.23,60.77
Xavier O'Halloran,7.23,21.69,-14.6,5.77,11.54,-5.89,2.37,7.11,-38.9,2.37,9.48,-12.45,0.88,0.88,4.64,0.74,-2.22,-5.85,0.74,4.44,-0.54,0.88,0.88,75.65,13.0,-10.94,8.39,-6.07,5.47,-2.23,0.0,-100.0,2.37,-31.02,0.39,-72.99,3.32,36.85,0.49,-34.84,0.14,-86.01,0.0,-100.0,237.51,1.97,56.79,-8.66,0.26,-37.2,0.61,-25.88,53.75,15.95,-17.02,53.8
Xavier O'Neill,7.71,23.13,-8.93,5.43,10.86,-11.43,1.86,5.58,-52.05,6.29,25.16,132.36,1.57,1.57,86.68,1.28,-3.84,62.85,0.0,0.0,-100.0,0.0,0.0,-100.0,13.15,-9.91,8.28,-7.3,5.0,-10.63,0.0,-100.0,1.86,-45.87,2.57,77.98,2.29,-5.61,0.0,-100.0,1.43,42.86,0.0,-100.0,216.43,-7.08,54.42,-12.48,0.28,-32.37,0.14,-82.99,62.43,-12.07,-3.62,62.46
Zac Bailey,8.57,25.71,1.23,6.72,13.44,9.61,3.86,11.58,-0.49,2.92,11.68,7.87,0.36,0.36,-57.19,1.02,-3.06,29.77,0.92,5.52,23.66,0.45,0.45,-10.18,15.29,4.75,9.67,8.26,5.54,-0.98,0.27,-39.19,3.59,4.48,1.77,22.58,2.58,6.35,0.58,-22.87,1.08,7.89,0.1,-46.81,251.32,7.9,68.93,10.86,0.33,-20.29,1.24,50.67,65.62,-1.25,1.31,65.68
Zac Fisher,18.5,55.5,118.52,8.65,17.3,41.09,4.56,13.68,17.56,1.51,6.04,-44.22,1.07,1.07,27.23,1.13,-3.39,43.77,0.03,0.18,-95.97,0.01,0.01,-98.0,27.15,86.0,15.58,74.43,7.46,33.33,0.0,-100.0,4.56,32.71,0.58,-59.83,1.2,-50.54,0.01,-98.67,6.93,592.31,0.21,11.7,431.37,85.2,66.21,6.49,0.01,-97.58,1.48,79.83,90.39,21.0,39.55,90.39
Zac Langdon,4.33,12.99,-48.85,6.0,12.0,-2.14,1.0,3.0,-74.22,3.67,14.68,35.57,0.67,0.67,-20.33,1.0,-3.0,27.23,0.33,1.98,-55.65,0.0,0.0,-100.0,10.33,-29.23,4.33,-51.52,6.33,13.14,0.33,-25.68,0.67,-80.5,0.33,-77.15,1.67,-31.16,0.0,-100.0,0.33,-67.03,0.0,-100.0,108.0,-53.63,75.57,21.54,0.0,-100.0,0.33,-59.9,42.33,-0.0,-34.65,42.32
Zac Taylor,7.0,21.0,-17.32,7.0,14.0,14.17,3.0,9.0,-22.66,5.0,20.0,84.71,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,14.0,-4.09,8.0,-10.43,6.0,7.24,0.0,-100.0,3.0,-12.69,1.0,-30.75,3.0,23.66,1.0,32.98,0.0,-100.0,0.0,-100.0,248.0,6.48,42.9,-31.0,0.0,-100.0,0.0,-100.0,64.0,-0.0,-1.19,64.0
Zac Williams,7.83,23.49,-7.51,3.0,6.0,-51.07,3.5,10.5,-9.77,2.83,11.32,4.54,0.5,0.5,-40.55,0.33,-0.99,-58.02,2.0,12.0,168.82,0.67,0.67,33.73,10.83,-25.81,6.33,-29.13,4.33,-22.61,0.17,-61.71,3.33,-3.08,1.0,-30.75,2.5,3.05,0.83,10.37,0.0,-100.0,0.0,-100.0,156.83,-32.67,70.88,14.0,0.5,20.77,0.33,-59.9,63.5,-0.0,-1.97,63.49
Zach Guthrie,14.0,42.0,65.37,6.0,12.0,-2.14,7.0,21.0,80.46,1.0,4.0,-63.06,1.0,1.0,18.91,1.0,-3.0,27.23,1.0,6.0,34.41,0.0,0.0,-100.0,20.0,37.01,16.0,79.13,4.0,-28.51,0.0,-100.0,7.0,103.73,0.0,-100.0,4.0,64.88,0.0,-100.0,2.0,99.8,0.0,-100.0,358.0,53.7,71.4,14.83,0.0,-100.0,3.0,264.52,83.0,-0.0,28.14,83.0
Zach Sproule,11.0,33.0,29.93,3.0,6.0,-51.07,8.0,24.0,106.24,4.0,16.0,47.77,1.0,1.0,18.91,1.0,-3.0,27.23,2.0,12.0,168.82,1.0,1.0,99.6,14.0,-4.09,8.0,-10.43,6.0,7.24,2.0,350.45,6.0,74.62,2.0,38.5,1.0,-58.78,2.0,165.96,0.0,-100.0,0.0,-100.0,137.0,-41.18,90.9,46.2,1.0,141.55,1.0,21.51,91.0,-0.0,40.49,90.0
Zach Tuohy,11.43,34.29,35.01,5.63,11.26,-8.17,3.06,9.18,-21.11,1.69,6.76,-37.57,0.72,0.72,-14.39,0.31,-0.93,-60.56,0.03,0.18,-95.97,0.86,0.86,71.66,17.06,16.87,9.51,6.47,4.09,-26.9,0.0,-100.0,3.06,-10.94,1.77,22.58,1.2,-50.54,0.31,-58.78,3.43,242.66,0.43,128.72,262.57,12.73,65.6,5.51,0.66,59.42,1.57,90.77,62.26,-9.42,-3.88,62.32
Zaine Cordy,9.0,27.0,6.31,4.0,8.0,-34.76,6.0,18.0,54.68,2.0,8.0,-26.12,2.0,2.0,137.81,0.0,-0.0,-100.0,2.0,12.0,168.82,0.0,0.0,-100.0,13.0,-10.94,10.0,11.96,3.0,-46.38,0.0,-100.0,6.0,74.62,0.0,-100.0,3.0,23.66,2.0,165.96,0.0,-100.0,0.0,-100.0,200.0,-14.13,77.8,25.13,2.0,383.09,0.0,-100.0,82.0,-0.0,26.6,75.0
Zak Butters,10.86,32.58,28.28,9.57,19.14,56.09,5.21,15.63,34.31,1.21,4.84,-55.3,0.71,0.71,-15.58,0.0,-0.0,-100.0,0.29,1.74,-61.02,0.07,0.07,-86.03,20.43,39.96,14.14,58.31,6.29,12.42,0.0,-100.0,5.21,51.63,2.14,48.2,4.64,91.26,0.14,-81.38,1.71,70.83,0.5,165.96,293.64,26.07,66.37,6.74,0.07,-83.09,2.57,212.27,74.71,-2.34,15.34,74.71
Zak Jones,15.0,45.0,77.18,12.0,24.0,95.73,4.0,12.0,3.12,3.0,12.0,10.82,3.0,3.0,256.72,3.0,-9.0,281.68,0.0,0.0,-100.0,0.0,0.0,-100.0,27.0,84.97,15.0,67.94,13.0,132.35,0.0,-100.0,4.0,16.41,6.0,315.51,3.0,23.66,0.0,-100.0,2.0,99.8,1.0,431.91,219.0,-5.98,53.3,-14.28,0.0,-100.0,0.0,-100.0,87.0,-0.0,34.32,87.0
Zane Duursma,6.0,18.0,-29.13,4.5,9.0,-26.6,4.75,14.25,22.45,1.25,5.0,-53.82,0.5,0.5,-40.55,0.0,-0.0,-100.0,0.5,3.0,-32.8,0.75,0.75,49.7,10.5,-28.07,6.75,-24.43,3.75,-32.98,0.75,68.92,4.0,16.41,0.5,-65.37,0.5,-79.39,0.75,-0.27,0.0,-100.0,0.25,32.98,174.5,-25.08,76.25,22.63,0.25,-39.61,0.5,-39.25,50.5,-0.0,-22.04,50.5
