playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,disposalEfficiency W Mean,disposalEfficiency Scalar,rebound50s W Mean,rebound50s Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.interceptMarks W Mean,extendedStats.interceptMarks Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,extendedStats.kickins W Mean,extendedStats.kickins Scalar,extendedStats.kickinsPlayon W Mean,extendedStats.kickinsPlayon Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Sam Taylor,6.4,19.2,-37.46,6.63,13.26,22.44,5.15,15.45,3.02,2.1,8.4,4.01,1.06,1.06,61.34,0.61,-1.83,-7.01,0.0,0.0,-100.0,0.0,0.0,-100.0,13.04,-16.67,5.78,-40.65,7.05,44.35,2.03,258.02,3.13,-29.36,0.1,-84.59,0.34,-77.06,80.17,0.73,2.67,-14.34,107.34,-59.42,83.77,10.23,3.75,164.46,1.35,36.36,0.0,-100.0,0.0,-100.0,55.53,-8.94,-13.82,55.54
Scott Pendlebury,7.0,21.0,-31.6,14.0,28.0,158.54,3.0,9.0,-39.99,6.0,24.0,197.18,1.0,1.0,52.21,0.0,-0.0,-100.0,1.0,6.0,629.93,0.0,0.0,-100.0,21.0,34.19,17.0,74.56,7.0,43.33,0.0,-100.0,3.0,-32.3,4.0,516.33,2.0,34.95,71.4,-10.29,3.0,-3.75,219.0,-17.21,71.4,-6.04,0.0,-100.0,1.0,1.01,1.0,-11.66,0.0,-100.0,89.0,-0.0,38.12,89.0
Sebastian Ross,6.0,18.0,-41.37,4.0,8.0,-26.13,3.0,9.0,-39.99,3.0,12.0,48.59,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-36.1,5.0,-48.66,5.0,2.38,0.0,-100.0,3.0,-32.3,1.0,54.08,1.0,-32.52,60.0,-24.61,1.0,-67.92,131.0,-50.48,50.0,-34.2,0.0,-100.0,1.0,1.01,0.0,-100.0,0.0,-100.0,47.0,-0.0,-27.06,47.0
Shannon Hurn,15.0,45.0,46.57,4.75,9.5,-12.28,5.75,17.25,15.02,2.75,11.0,36.21,0.25,0.25,-61.95,0.5,-1.5,-23.78,0.0,0.0,-100.0,0.0,0.0,-100.0,19.75,26.21,9.25,-5.02,3.25,-33.46,0.5,-11.82,5.25,18.48,0.25,-61.48,0.5,-66.26,93.55,17.55,4.75,52.39,304.75,15.21,93.1,22.51,1.25,-11.85,0.25,-74.75,6.25,452.12,6.25,524.38,81.5,-0.0,26.48,81.5
Steele Sidebottom,16.0,48.0,56.34,5.0,10.0,-7.66,6.5,19.5,30.03,4.0,16.0,98.12,1.0,1.0,52.21,1.0,-3.0,52.44,0.0,0.0,-100.0,0.0,0.0,-100.0,21.0,34.19,12.0,23.22,8.0,63.8,0.0,-100.0,6.5,46.69,1.0,54.08,3.5,136.17,71.45,-10.22,5.0,60.41,456.5,72.57,65.3,-14.07,0.5,-64.74,0.0,-100.0,1.5,32.51,1.0,-0.1,91.5,-0.0,42.0,91.5
Steven May,16.36,49.08,59.86,2.97,5.94,-45.15,7.18,21.54,43.63,1.04,4.16,-48.49,0.62,0.62,-5.63,0.56,-1.68,-14.63,0.05,0.3,-63.5,0.01,0.01,-92.19,19.34,23.59,10.09,3.6,4.35,-10.93,1.18,108.11,6.0,35.41,0.08,-87.67,0.99,-33.2,83.32,4.69,6.42,105.97,411.29,55.48,84.25,10.87,2.78,96.05,1.48,49.49,5.7,403.53,4.82,381.52,79.99,5.93,24.14,79.97
Tarryn Thomas,9.5,28.5,-7.17,9.33,18.66,72.3,3.0,9.0,-39.99,5.17,20.68,156.07,0.5,0.5,-23.9,1.5,-4.5,128.66,1.33,7.98,870.8,0.33,0.33,157.81,18.83,20.33,9.67,-0.71,9.67,97.99,0.33,-41.8,2.67,-39.74,5.0,670.42,4.83,225.91,75.6,-5.01,0.5,-83.96,354.67,34.08,74.4,-2.1,0.67,-52.75,1.83,84.85,0.0,-100.0,0.0,-100.0,81.17,-0.0,25.97,81.15
Tim O'Brien,8.4,25.2,-17.92,3.8,7.6,-29.82,6.6,19.8,32.03,0.6,2.4,-70.28,0.6,0.6,-8.68,0.8,-2.4,21.95,0.0,0.0,-100.0,0.0,0.0,-100.0,12.2,-22.04,8.0,-17.86,4.4,-9.91,1.4,146.91,5.2,17.35,0.0,-100.0,0.6,-59.51,84.44,6.1,2.0,-35.84,125.6,-52.52,82.54,8.62,2.6,83.36,1.6,61.62,0.0,-100.0,0.0,-100.0,53.2,-0.0,-17.44,53.2
Toby Pink,5.0,15.0,-51.14,5.0,10.0,-7.66,3.5,10.5,-29.99,1.5,6.0,-25.71,0.5,0.5,-23.9,0.5,-1.5,-23.78,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-36.1,7.5,-22.99,2.5,-48.81,0.5,-11.82,3.0,-32.3,0.0,-100.0,1.0,-32.52,80.0,0.52,1.5,-51.88,168.5,-36.3,75.0,-1.31,2.5,76.3,0.5,-49.49,0.0,-100.0,0.0,-100.0,40.5,-0.0,-37.15,40.5
Tom Barrass,10.07,30.21,-1.6,4.36,8.72,-19.48,7.51,22.53,50.23,0.82,3.28,-59.39,0.7,0.7,6.54,0.64,-1.92,-2.44,0.0,0.0,-100.0,0.0,0.0,-100.0,14.43,-7.79,8.75,-10.16,5.67,16.09,1.74,206.88,5.77,30.22,0.22,-66.1,0.57,-61.54,87.84,10.37,3.35,7.48,227.92,-13.84,87.12,14.64,3.89,174.33,0.52,-47.47,0.26,-77.03,0.05,-95.0,63.69,-2.2,-1.16,63.52
Tom Brown,5.0,15.0,-51.14,4.0,8.0,-26.13,3.0,9.0,-39.99,1.0,4.0,-50.47,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,9.0,-42.49,4.0,-58.93,6.0,22.85,1.0,76.37,2.0,-54.86,0.0,-100.0,1.0,-32.52,55.6,-30.14,0.0,-100.0,53.0,-79.96,40.0,-47.36,2.0,41.04,0.0,-100.0,0.0,-100.0,0.0,-100.0,36.0,-0.0,-44.13,36.0
Tom Clurey,8.83,26.49,-13.72,1.33,2.66,-75.44,6.33,18.99,26.63,0.83,3.32,-58.89,0.67,0.67,1.98,0.67,-2.01,2.13,0.0,0.0,-100.0,0.0,0.0,-100.0,10.17,-35.01,7.5,-22.99,2.5,-48.81,0.5,-11.82,5.83,31.57,0.0,-100.0,0.33,-77.73,92.6,16.35,2.5,-19.79,142.5,-46.13,93.38,22.88,2.33,64.32,0.83,-16.16,0.5,-55.83,0.17,-83.02,50.17,-0.0,-22.14,50.12
Tom Doedee,7.52,22.56,-26.52,9.45,18.9,74.52,5.0,15.0,0.02,1.1,4.4,-45.52,0.21,0.21,-68.04,0.98,-2.94,49.39,0.0,0.0,-100.0,0.0,0.0,-100.0,16.98,8.51,13.29,36.46,3.45,-29.36,0.1,-82.36,4.9,10.58,0.02,-96.92,1.05,-29.15,82.22,3.31,2.17,-30.38,196.76,-25.62,72.99,-3.95,2.05,44.57,0.19,-80.81,0.98,-13.43,0.12,-88.01,58.14,-4.69,-9.77,58.13
Tom Jonas,7.1,21.3,-30.62,2.4,4.8,-55.68,4.6,13.8,-7.98,1.55,6.2,-23.23,0.93,0.93,41.55,0.52,-1.56,-20.73,0.0,0.0,-100.0,0.0,0.0,-100.0,9.5,-39.29,6.81,-30.07,2.76,-43.49,0.57,0.53,4.02,-9.28,0.05,-92.3,0.5,-66.26,69.58,-12.57,3.81,22.23,146.07,-44.78,65.53,-13.77,1.07,-24.54,0.9,-9.09,0.05,-95.58,0.02,-98.0,45.43,-7.29,-29.5,45.47
Tom McCartin,8.54,25.62,-16.55,4.52,9.04,-16.53,5.44,16.32,8.82,0.82,3.28,-59.39,0.78,0.78,18.72,0.82,-2.46,25.0,0.0,0.0,-100.0,0.0,0.0,-100.0,13.06,-16.54,7.76,-20.32,5.18,6.06,1.25,120.46,4.19,-5.44,0.06,-90.76,0.72,-51.42,77.1,-3.12,2.77,-11.13,177.42,-32.93,76.92,1.22,3.03,113.68,0.82,-17.17,0.06,-94.7,0.06,-94.01,52.59,9.65,-18.39,52.58
Tom McDonald,10.64,31.92,3.97,4.36,8.72,-19.48,5.45,16.35,9.02,1.73,6.92,-14.31,1.0,1.0,52.21,0.73,-2.19,11.28,0.0,0.0,-100.0,0.0,0.0,-100.0,15.0,-4.15,8.45,-13.24,5.64,15.48,1.0,76.37,4.45,0.43,0.09,-86.13,0.73,-50.74,79.43,-0.2,4.36,39.88,287.0,8.5,79.86,5.09,2.36,66.43,1.09,10.1,1.09,-3.71,0.55,-45.05,62.73,-0.0,-2.65,62.72
Tom Powell,2.0,6.0,-80.46,6.0,12.0,10.8,0.0,0.0,-100.0,4.0,16.0,98.12,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,8.0,-48.88,1.0,-89.73,6.0,22.85,0.0,-100.0,0.0,-100.0,2.0,208.17,0.0,-100.0,62.5,-21.47,0.0,-100.0,37.0,-86.01,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,34.0,-0.0,-47.24,34.0
Tom Stewart,15.67,47.01,53.12,6.34,12.68,17.08,6.62,19.86,32.43,3.38,13.52,67.41,0.91,0.91,38.51,0.74,-2.22,12.8,0.09,0.54,-34.31,0.18,0.18,40.62,22.01,40.65,10.77,10.59,8.31,70.15,1.02,79.89,5.59,26.16,2.08,220.49,1.94,30.9,71.57,-10.07,5.08,62.98,416.39,57.41,71.72,-5.62,2.08,46.69,2.44,146.46,2.84,150.88,2.75,174.73,92.5,-0.42,43.55,92.48
Trent McKenzie,9.28,27.84,-9.32,1.71,3.42,-68.42,3.83,11.49,-23.38,1.54,6.16,-23.72,0.38,0.38,-42.16,0.57,-1.71,-13.11,0.0,0.0,-100.0,0.0,0.0,-100.0,11.0,-29.71,5.43,-44.24,3.35,-31.41,0.93,64.02,2.91,-34.33,0.29,-55.32,0.97,-34.55,84.27,5.89,3.41,9.4,272.0,2.83,86.63,14.0,1.69,19.18,0.59,-40.4,2.21,95.23,2.14,113.79,47.65,4.24,-26.05,47.58
Trey Ruscoe,9.0,27.0,-12.06,2.0,4.0,-63.07,7.0,21.0,40.03,2.0,8.0,-0.94,1.0,1.0,52.21,1.0,-3.0,52.44,0.0,0.0,-100.0,0.0,0.0,-100.0,11.0,-29.71,6.0,-38.39,5.0,2.38,2.0,252.73,5.0,12.84,0.0,-100.0,2.0,34.95,100.0,25.65,4.0,28.33,168.0,-36.49,100.0,31.59,4.0,182.09,3.0,203.03,0.0,-100.0,0.0,-100.0,58.0,-0.0,-9.99,58.0
Tylar Young,9.21,27.63,-10.01,1.57,3.14,-71.01,5.86,17.58,17.22,0.86,3.44,-57.4,0.71,0.71,8.07,1.86,-5.58,183.54,0.0,0.0,-100.0,0.0,0.0,-100.0,10.79,-31.05,7.93,-18.57,2.36,-51.68,0.86,51.68,5.0,12.84,0.0,-100.0,1.43,-3.51,78.3,-1.62,3.57,14.53,259.71,-1.82,76.34,0.46,1.71,20.59,0.14,-85.86,0.5,-55.83,0.5,-50.05,46.93,1.75,-27.17,46.92
Wayne Milera,8.0,24.0,-21.83,6.0,12.0,10.8,4.0,12.0,-19.98,0.0,0.0,-100.0,1.0,1.0,52.21,0.0,-0.0,-100.0,0.0,0.0,-100.0,1.0,1.0,681.25,14.0,-10.54,10.0,2.68,4.0,-18.1,0.0,-100.0,4.0,-9.73,0.0,-100.0,0.0,-100.0,64.3,-19.21,1.0,-67.92,179.0,-32.33,37.5,-50.65,0.0,-100.0,0.0,-100.0,2.0,76.68,0.0,-100.0,50.0,-0.0,-22.4,50.0
Wil Powell,12.25,36.75,19.7,5.62,11.24,3.79,4.88,14.64,-2.38,2.5,10.0,23.82,0.75,0.75,14.16,0.75,-2.25,14.33,0.25,1.5,82.48,0.12,0.12,-6.25,17.88,14.26,9.62,-1.22,4.62,-5.41,0.5,-11.82,4.38,-1.15,0.38,-41.45,2.25,51.82,79.46,-0.16,5.5,76.45,461.5,74.46,78.32,3.06,2.5,76.3,0.88,-11.11,4.25,275.44,4.0,299.6,72.75,-0.0,12.9,72.75
Will Day,8.0,24.0,-21.83,14.0,28.0,158.54,4.0,12.0,-19.98,5.0,20.0,147.65,1.0,1.0,52.21,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,22.0,40.58,10.0,2.68,12.0,145.7,0.0,-100.0,4.0,-9.73,4.0,516.33,3.0,102.43,77.3,-2.87,2.0,-35.84,327.0,23.62,62.5,-17.76,0.0,-100.0,2.0,102.02,0.0,-100.0,0.0,-100.0,85.0,-0.0,31.91,85.0
Will Hamill,5.5,16.5,-46.26,8.0,16.0,47.74,2.0,6.0,-59.99,2.0,8.0,-0.94,1.0,1.0,52.21,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,13.5,-13.73,8.0,-17.86,6.0,22.85,0.0,-100.0,2.0,-54.86,0.0,-100.0,1.0,-32.52,90.9,14.22,1.5,-51.88,189.5,-28.36,100.0,31.59,2.0,41.04,1.5,51.52,0.0,-100.0,0.0,-100.0,47.5,-0.0,-26.28,47.5
Will Hoskin-Elliott,8.0,24.0,-21.83,1.0,2.0,-81.53,4.0,12.0,-19.98,1.0,4.0,-50.47,0.0,0.0,-100.0,2.0,-6.0,204.88,0.0,0.0,-100.0,0.0,0.0,-100.0,9.0,-42.49,7.0,-28.12,1.0,-79.52,0.0,-100.0,4.0,-9.73,0.0,-100.0,0.0,-100.0,77.8,-2.24,3.0,-3.75,277.0,4.72,75.0,-1.31,1.0,-29.48,1.0,1.01,1.0,-11.66,1.0,-0.1,36.0,-0.0,-44.13,36.0
Zac Fisher,16.0,48.0,56.34,10.67,21.34,97.05,2.33,6.99,-53.39,1.33,5.32,-34.13,0.67,0.67,1.98,1.33,-3.99,102.74,0.33,1.98,140.88,0.0,0.0,-100.0,26.67,70.43,19.33,98.48,6.0,22.85,0.0,-100.0,2.33,-47.42,1.67,157.32,2.33,57.22,76.73,-3.59,2.0,-35.84,405.33,53.23,60.0,-21.05,0.0,-100.0,1.67,68.69,1.33,17.49,1.33,32.87,80.33,-0.0,24.66,80.31
Zac Williams,12.71,38.13,24.19,4.53,9.06,-16.34,5.14,15.42,2.82,3.04,12.16,50.57,0.95,0.95,44.6,0.57,-1.71,-13.11,0.0,0.0,-100.0,0.28,0.28,118.75,17.24,10.17,11.19,14.9,5.62,15.07,0.33,-41.8,4.81,8.55,0.76,17.1,1.95,31.58,75.02,-5.74,4.09,31.22,326.53,23.44,76.61,0.81,0.62,-56.28,1.28,29.29,1.47,29.86,0.52,-48.05,74.33,14.06,15.35,74.29
Zach Guthrie,12.57,37.71,22.83,5.14,10.28,-5.08,6.86,20.58,37.23,1.57,6.28,-22.24,0.0,0.0,-100.0,1.29,-3.87,96.65,0.0,0.0,-100.0,0.0,0.0,-100.0,17.71,13.17,11.0,12.95,6.57,34.52,0.43,-24.16,6.43,45.11,0.0,-100.0,2.14,44.4,70.03,-12.01,3.29,5.55,358.29,35.45,66.49,-12.51,1.0,-29.48,0.86,-13.13,0.43,-62.01,0.43,-57.04,71.0,-5.02,10.19,70.98
Zach Reid,7.33,21.99,-28.38,3.67,7.34,-32.23,5.33,15.99,6.62,3.0,12.0,48.59,1.0,1.0,52.21,0.33,-0.99,-49.7,0.0,0.0,-100.0,0.0,0.0,-100.0,11.0,-29.71,7.0,-28.12,4.0,-18.1,0.0,-100.0,5.33,20.29,0.0,-100.0,0.0,-100.0,86.53,8.73,2.67,-14.34,166.67,-36.99,87.13,14.66,1.33,-6.21,0.33,-66.67,0.33,-70.85,0.0,-100.0,57.33,-0.0,-11.03,57.33
Zach Tuohy,8.0,24.0,-21.83,7.0,14.0,29.27,0.57,1.71,-88.6,1.14,4.56,-43.54,0.29,0.29,-55.86,0.0,-0.0,-100.0,0.86,5.16,527.74,1.0,1.0,681.25,15.0,-4.15,9.57,-1.74,5.14,5.24,0.0,-100.0,0.57,-87.14,0.86,32.51,2.43,63.97,83.1,4.42,1.14,-63.43,309.57,17.03,67.17,-11.61,0.14,-90.13,1.43,44.44,0.0,-100.0,0.0,-100.0,50.71,-27.56,-21.3,50.72
Zaine Cordy,5.86,17.58,-42.74,4.29,8.58,-20.78,4.0,12.0,-19.98,1.86,7.44,-7.88,0.43,0.43,-34.55,0.57,-1.71,-13.11,0.15,0.9,9.49,0.0,0.0,-100.0,10.14,-35.2,7.0,-28.12,3.29,-32.64,0.15,-73.54,3.86,-12.89,0.43,-33.74,0.0,-100.0,78.45,-1.43,2.86,-8.25,137.0,-48.21,71.87,-5.43,1.43,0.85,0.71,-28.28,0.0,-100.0,0.0,-100.0,45.14,-4.29,-29.95,45.22
League Average,10.234,,0.0,5.415,,0.0,4.999,,0.0,2.019,,0.0,0.657,,0.0,0.656,,0.0,0.137,,0.0,0.128,,0.0,15.649,0.0,9.739,0.0,4.884,0.0,0.567,0.0,4.431,0.0,0.649,0.0,1.482,0.0,79.586,0.0,3.117,0.0,264.525,0.0,75.993,0.0,1.418,0.0,0.99,0.0,1.132,0.0,1.001,0.0,64.437,0.0,0.0,64.24
